,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment
8911,8911,2012-01-21 17:41:47+00:00,0,0,3,Twitter Web Client,They Watkhin me,"[{'label': 'neutral', 'score': 0.8243950009346008}]"
8912,8912,2012-01-21 17:19:31+00:00,0,0,1,Twitter Web Client,@MikeWiLLMadeIt #nf #followbak,"[{'label': 'neutral', 'score': 0.8974220752716064}]"
8913,8913,2012-01-21 17:13:29+00:00,0,3,0,Twitter Web Client,@TheRealCashOut agreed,"[{'label': 'neutral', 'score': 0.7800694704055786}]"
8914,8914,2012-01-21 17:13:16+00:00,1,0,1,Twitter Web Client,PSA: FOR ALL DJS! FULL #ICFN2 MIXTAPE #NODJ &gt;&gt;&gt;&gt;&gt;&gt; http://t.co/MZDkOHUH &lt;&lt;&lt;&lt;&lt;&lt; Click the link!,"[{'label': 'neutral', 'score': 0.5316073298454285}]"
8915,8915,2012-01-21 17:03:19+00:00,4,1,2,Twitter Web Client,PSA: FOR ALL DJS! FULL I Came From Nothing 1 #NODJ &gt;&gt;&gt;&gt;&gt;&gt; http://t.co/EpmxKmvW &lt;&lt;&lt;&lt;&lt;&lt; Click the link! w/ Bonus Summer Ft @LondonJae4real,"[{'label': 'neutral', 'score': 0.6765049695968628}]"
8916,8916,2012-01-21 16:56:58+00:00,5,0,1,Twitter for Websites,@MRDJPK I CAME FROM NOTHING PART 1 NO DJ http://t.co/EpmxKmvW,"[{'label': 'neutral', 'score': 0.6724330186843872}]"
8917,8917,2012-01-21 16:35:54+00:00,0,1,0,Twitter for iPhone,“@Maybach_Roccrew: 😖 fa5e assRT @YoungThugWorld: @Maybach_Roccrew baby  lookin ass” smelling ass,"[{'label': 'negative', 'score': 0.6884685754776001}]"
8918,8918,2012-01-21 16:33:41+00:00,0,0,0,Twitter Web Client,@MrDJPK Im gettin ready to send to ya I CAME FROM NOTHING PART 1,"[{'label': 'neutral', 'score': 0.6482442617416382}]"
8919,8919,2012-01-21 16:18:10+00:00,0,0,0,Twitter for iPhone,krew for life my brotha!!!!,"[{'label': 'positive', 'score': 0.947625458240509}]"
8920,8920,2012-01-21 16:01:02+00:00,0,1,0,Twitter for iPhone,“@ItsDimePieceBoo: @YoungThugWorld good...! How the celebrity Sundays been going?”good,"[{'label': 'positive', 'score': 0.922954797744751}]"
8921,8921,2012-01-21 15:56:39+00:00,0,1,1,Twitter for iPhone,Everyone go follow my BLD BRright now @iamwhoimademe,"[{'label': 'neutral', 'score': 0.6964450478553772}]"
8922,8922,2012-01-21 15:46:44+00:00,0,1,0,Twitter for iPhone,“@ItsDimePieceBoo: @YoungThugWorld o ok cool...! Did you ever save my new number?”yes,"[{'label': 'positive', 'score': 0.557236909866333}]"
8923,8923,2012-01-21 15:38:07+00:00,0,0,0,Twitter for iPhone,@Maybach_Roccrew baby  lookin ass,"[{'label': 'negative', 'score': 0.5660147666931152}]"
8924,8924,2012-01-21 15:37:10+00:00,0,2,6,Twitter for iPhone,I gotin these streets,"[{'label': 'neutral', 'score': 0.7365061044692993}]"
8925,8925,2012-01-21 15:32:00+00:00,0,2,0,Twitter for iPhone,“@ItsDimePieceBoo: @YoungThugWorld in bama at school. Won't be back til next week or feb. Where you?”um @1Jamaino spot khillin with him,"[{'label': 'neutral', 'score': 0.8318188786506653}]"
8926,8926,2012-01-21 15:31:44+00:00,0,0,0,Facebook,Young Thug is on iTunes http://t.co/X5nwJYmc,"[{'label': 'neutral', 'score': 0.7714941501617432}]"
8927,8927,2012-01-21 15:25:03+00:00,0,1,0,Twitter Web Client,@MrDJPK ok i got chu,"[{'label': 'neutral', 'score': 0.7234511971473694}]"
8928,8928,2012-01-21 15:20:42+00:00,0,1,0,Twitter for iPhone,“@ItsDimePieceBoo: @YoungThugWorld you right...! I need to be like you & start killin TL at 9am lol”where u at,"[{'label': 'neutral', 'score': 0.5113127827644348}]"
8929,8929,2012-01-21 15:20:15+00:00,1,1,1,Twitter for iPhone,"“@Crd_Lowe: @YoungThugWorld im at da house jus gettn up where u at wit it”i(n ya ass), um at the spot doe","[{'label': 'neutral', 'score': 0.8889749050140381}]"
8930,8930,2012-01-21 15:12:53+00:00,0,0,0,Twitter for iPhone,"“@LoveKaylenLowe: RT @YoungThugWorld @Crd_Lowe where u at bro
#its too early bra khill kuz”man WTF u doin texin me","[{'label': 'negative', 'score': 0.6289681792259216}]"
8931,8931,2012-01-21 15:12:28+00:00,0,1,1,Twitter for iPhone,“@ItsDimePieceBoo: @YoungThugWorld what you doin up so early?!”khasing this paper u no that,"[{'label': 'negative', 'score': 0.5671267509460449}]"
8932,8932,2012-01-21 15:02:29+00:00,0,0,0,TweetCaster for Android,@MrDJPK yes ..do u need that 1st one.,"[{'label': 'neutral', 'score': 0.8723081350326538}]"
8933,8933,2012-01-21 14:52:16+00:00,0,1,0,Twitter for iPhone,@Crd_Lowe where u at bro,"[{'label': 'neutral', 'score': 0.9210814833641052}]"
8934,8934,2012-01-21 14:50:02+00:00,0,1,1,Twitter for iPhone,Then @XVXXIVII be tryin to bust a lil move!!!! (well hey watkh out baby),"[{'label': 'positive', 'score': 0.6013088822364807}]"
8935,8935,2012-01-21 14:44:17+00:00,0,1,0,Twitter for iPhone,@XVXXIVII Kant danke worth shit in the word,"[{'label': 'negative', 'score': 0.7595012784004211}]"
8936,8936,2012-01-21 14:29:29+00:00,0,0,0,TweetDeck,All The #RealDJs that need my musik w/o DJ Swamp Izzo mention me  now!,"[{'label': 'neutral', 'score': 0.7436115145683289}]"
8937,8937,2012-01-21 14:25:06+00:00,0,0,0,Twitter for iPhone,“@LorenaBobbitt2: @1Jamaino said goid morning RT @YoungThugWorld: Who else wanna tell me Good Morning?”u pieke of shit u!!!,"[{'label': 'negative', 'score': 0.8256825804710388}]"
8938,8938,2012-01-21 14:21:02+00:00,0,1,0,TweetDeck,@MrDJPK check ur email,"[{'label': 'neutral', 'score': 0.86582350730896}]"
8939,8939,2012-01-21 14:19:26+00:00,61,3,80,Twitter for iPhone,Sorry for all my seines GOD!!!!!,"[{'label': 'negative', 'score': 0.7389257550239563}]"
8940,8940,2012-01-21 14:17:48+00:00,0,1,0,Twitter for iPhone,“@grownmoneylosie: @YoungThugWorld  go and check out my video kuz”what it's under,"[{'label': 'neutral', 'score': 0.9229832291603088}]"
8941,8941,2012-01-21 14:11:51+00:00,0,1,0,Twitter Web Client,@MrDJPK wats the email? i think i already sent it to the right one...,"[{'label': 'neutral', 'score': 0.8741618990898132}]"
8942,8942,2012-01-21 14:11:19+00:00,0,0,1,Twitter Web Client,One time fa da DJs dat spind my shit in da club las night #DoubleSalute,"[{'label': 'positive', 'score': 0.7625422477722168}]"
8943,8943,2012-01-21 14:09:45+00:00,0,0,0,Twitter for iPhone,#marriedtothestreets #marriedtothestreets #marriedtothestreets #marriedtothestreets #marriedtothestreets #marriedtothestreets,"[{'label': 'neutral', 'score': 0.7991241216659546}]"
8944,8944,2012-01-21 14:09:26+00:00,0,0,0,Twitter Web Client,@MrDJPK ima email you my whole mixtape no dj,"[{'label': 'neutral', 'score': 0.7056670784950256}]"
8945,8945,2012-01-21 14:08:32+00:00,0,1,1,Twitter for iPhone,Need everyone to go get that #marriedtothestreets by my big homie @1YOUNGSCOOTER,"[{'label': 'positive', 'score': 0.6107116341590881}]"
8946,8946,2012-01-21 14:08:08+00:00,0,0,1,Twitter Web Client,@Calica_Veggies Good Morning,"[{'label': 'positive', 'score': 0.9344693422317505}]"
8947,8947,2012-01-21 14:07:51+00:00,2,3,1,Twitter Web Client,Who else wanna tell me Good Morning?,"[{'label': 'positive', 'score': 0.5626706480979919}]"
8948,8948,2012-01-21 14:07:36+00:00,0,0,0,Twitter Web Client,@OKool_UNot Good Morning,"[{'label': 'positive', 'score': 0.7729713320732117}]"
8949,8949,2012-01-21 14:05:14+00:00,4,3,1,Twitter for iPhone,Goodmornin bay!!!,"[{'label': 'positive', 'score': 0.9779303073883057}]"
8950,8950,2012-01-21 07:43:23+00:00,0,1,0,Twitter for iPhone,@Charliesheen,"[{'label': 'neutral', 'score': 0.7981598973274231}]"
8951,8951,2012-01-21 07:42:27+00:00,0,0,0,Twitter for iPhone,“@Crd_Lowe: @YoungThugWorld get at me 2morrow cuz im n da house”bool!!!,"[{'label': 'neutral', 'score': 0.7317578792572021}]"
8952,8952,2012-01-21 07:41:29+00:00,0,0,0,Twitter for iPhone,“@LoudShitMaxx: @_TEAM_YOUNGTHUG gurl das the best perfum eva?”stankin ass Lil girls,"[{'label': 'negative', 'score': 0.40023887157440186}]"
8953,8953,2012-01-21 07:39:47+00:00,0,0,0,Twitter for iPhone,“@_TEAM_YOUNGTHUG: I'm the woman u love”what kyvion doin,"[{'label': 'neutral', 'score': 0.6295439004898071}]"
8954,8954,2012-01-21 06:53:04+00:00,0,0,0,Twitter for iPhone,@savageboient bro,"[{'label': 'neutral', 'score': 0.7035233378410339}]"
8955,8955,2012-01-21 06:52:34+00:00,0,1,0,Twitter for iPhone,“@Crd_Lowe: @YoungThugWorld jus left oak wit da ink cuz”pull up on me,"[{'label': 'neutral', 'score': 0.8655362129211426}]"
8956,8956,2012-01-21 05:58:21+00:00,0,1,1,Twitter for iPhone,Kant deny that I want u!!!!,"[{'label': 'positive', 'score': 0.8377035856246948}]"
8957,8957,2012-01-21 05:57:34+00:00,0,0,0,Twitter for iPhone,just made history with the homie @1shawtyboy #kashtalk,"[{'label': 'positive', 'score': 0.9277734160423279}]"
8958,8958,2012-01-21 05:04:40+00:00,0,1,14,Twitter for iPhone,These niggas really dont no what it took!!!,"[{'label': 'negative', 'score': 0.8766387701034546}]"
8959,8959,2012-01-21 05:03:04+00:00,0,1,0,Twitter for iPhone,“@Freaky_DSMG: @YoungThugWorld Where You At Bro'”kleveland what up,"[{'label': 'neutral', 'score': 0.914426863193512}]"
8960,8960,2012-01-21 03:20:54+00:00,0,0,0,Twitter for iPhone,“@_TEAM_YOUNGTHUG: Can I got get #kyvion a hair cut @YoungThugWorld”fukk no,"[{'label': 'negative', 'score': 0.8065246343612671}]"
8961,8961,2012-01-21 01:10:28+00:00,0,2,0,Twitter for iPhone,“@IamCEZYRACKS: @YoungThugWorld KIDD KIDD!”what's sham man!!!,"[{'label': 'negative', 'score': 0.6645104289054871}]"
8962,8962,2012-01-21 01:03:15+00:00,0,1,0,Twitter for iPhone,Yo yo yo,"[{'label': 'neutral', 'score': 0.6754965782165527}]"
8963,8963,2012-01-20 23:48:11+00:00,0,0,0,Twitter for iPhone,“@bowenhome_mont: @YoungThugWorld THIS KingGouch IM THE REAL YOUNGTHUG”watkh out bastard,"[{'label': 'neutral', 'score': 0.534719705581665}]"
8964,8964,2012-01-20 23:21:27+00:00,70,2,86,Twitter Web Client,5exy Ladies RT,"[{'label': 'neutral', 'score': 0.781134843826294}]"
8965,8965,2012-01-20 23:07:59+00:00,1,0,0,TweetDeck,"I have just created a new list titled 'Young Thug World' using TweetDeck, follow it here: @YoungThugWorld/young-thug-world","[{'label': 'neutral', 'score': 0.7925513982772827}]"
8966,8966,2012-01-20 23:04:09+00:00,0,0,1,Twitter Web Client,#DOUBLESALUTE 2 ALL THE DJS #RESPECT,"[{'label': 'neutral', 'score': 0.7099669575691223}]"
8967,8967,2012-01-20 23:02:33+00:00,0,0,0,Twitter Web Client,@Bonita_Chakita ok koo,"[{'label': 'neutral', 'score': 0.870107114315033}]"
8968,8968,2012-01-20 22:59:05+00:00,0,0,0,TweetDeck,@Bonita_Chakita Where u from,"[{'label': 'neutral', 'score': 0.9172899127006531}]"
8969,8969,2012-01-20 22:58:19+00:00,13,1,42,Twitter Web Client,Kollege girls RT,"[{'label': 'neutral', 'score': 0.8932031989097595}]"
8970,8970,2012-01-20 22:56:32+00:00,0,0,0,TweetDeck,"I have just created a new list titled 'College Girls' using TweetDeck, follow it here: @YoungThugWorld/college-girls","[{'label': 'neutral', 'score': 0.8424428701400757}]"
8971,8971,2012-01-20 22:46:11+00:00,0,0,0,Bandsintown,"♫ Playing Live: Lagrange, GA - Feb 10 at Rose http://t.co/T0aYuz0B","[{'label': 'neutral', 'score': 0.9369243383407593}]"
8972,8972,2012-01-20 22:39:52+00:00,0,0,0,TweetDeck,#Allday RT @5_REDNATION: @YoungThugWorld DI5 MF GOIN INN 5 http://t.co/zNZaylJn,"[{'label': 'neutral', 'score': 0.9014051556587219}]"
8973,8973,2012-01-20 22:28:55+00:00,0,0,1,Twitter Web Client,Show in Lagrange GA Rose Night Club Feb 10! http://t.co/aY8Z7qOI http://t.co/qieZc0ZM,"[{'label': 'neutral', 'score': 0.7757866978645325}]"
8974,8974,2012-01-20 22:25:47+00:00,0,1,1,Facebook,Show in Lagrange GA Rose Night Club Feb 10! http://t.co/aY8Z7qOI http://t.co/mJjeMQ0D,"[{'label': 'neutral', 'score': 0.7630572319030762}]"
8975,8975,2012-01-20 22:16:14+00:00,3,0,6,Twitter for iPhone,Omgooosssshhhh!!!!!,"[{'label': 'positive', 'score': 0.9319568872451782}]"
8976,8976,2012-01-20 22:14:23+00:00,0,1,0,Twitter for iPhone,“@MsInfamous300: @YoungThugWorld #NF :)))”dm,"[{'label': 'positive', 'score': 0.6724575757980347}]"
8977,8977,2012-01-20 22:14:05+00:00,0,0,0,Twitter Web Client,Fir5t page full add my 5econd page http://t.co/7NcStDTv #Fa5book,"[{'label': 'neutral', 'score': 0.886848509311676}]"
8978,8978,2012-01-20 22:13:45+00:00,0,0,0,Twitter for iPhone,Slugga trippin http://t.co/s3fYaLHb,"[{'label': 'neutral', 'score': 0.5434272289276123}]"
8979,8979,2012-01-20 21:56:35+00:00,3,0,1,Twitter Web Client,PSA: FOR ALL DJS! FULL #ICFN2 MIXTAPE #NODJ &gt;&gt;&gt;&gt;&gt;&gt; http://t.co/MZDkOHUH &lt;&lt;&lt;&lt;&lt;&lt; Click the link!,"[{'label': 'neutral', 'score': 0.5316073298454285}]"
8980,8980,2012-01-20 21:55:42+00:00,1,1,0,TweetCaster for Android,RT @PrettyBoySlime: @YoungThugWorld Kan I Get A 5houtout...5houtout to @prettyboyslime,"[{'label': 'neutral', 'score': 0.7879669666290283}]"
8981,8981,2012-01-20 21:53:59+00:00,9,3,5,Twitter Web Client,Tweet your favorite line for the Twitter Song!,"[{'label': 'positive', 'score': 0.49541905522346497}]"
8982,8982,2012-01-20 21:36:16+00:00,0,1,0,Twitter for Websites,@YoungThugWorld #TwitterSong (Prod by @WeArePlanet9): http://t.co/F0GrW5EX via @youtube,"[{'label': 'neutral', 'score': 0.9111670851707458}]"
8983,8983,2012-01-20 21:32:15+00:00,0,0,1,Twitter Web Client,@BaddAhh_Cherry dats messed up! but i kan dig it!,"[{'label': 'negative', 'score': 0.8196181058883667}]"
8984,8984,2012-01-20 21:13:49+00:00,4,2,8,Twitter Web Client,Respekt a Thug an spell his name 5orrectly - Young Thug,"[{'label': 'neutral', 'score': 0.8170732855796814}]"
8985,8985,2012-01-20 21:11:15+00:00,0,0,0,Twitter Web Client,@DJ864 #nf #dm,"[{'label': 'neutral', 'score': 0.872714638710022}]"
8986,8986,2012-01-20 21:09:54+00:00,0,1,0,Twitter Web Client,@DJ864 lets work! What state u in?,"[{'label': 'neutral', 'score': 0.6092280149459839}]"
8987,8987,2012-01-20 18:06:16+00:00,0,0,0,Twitter Web Client,Appre5iate errybody who through me in there #FF,"[{'label': 'positive', 'score': 0.6618519425392151}]"
8988,8988,2012-01-20 16:20:45+00:00,4,0,0,Twitter Web Client,@CampaignSosa300 #DoubleSalute,"[{'label': 'positive', 'score': 0.6098566055297852}]"
8989,8989,2012-01-20 16:02:04+00:00,0,1,0,Twitter for iPhone,“@TreanaTreana: @YoungThugWorld whazzam mf”what up mommy!!!,"[{'label': 'neutral', 'score': 0.4998694956302643}]"
8990,8990,2012-01-20 15:56:34+00:00,0,0,0,TweetDeck,"I have just created a new list titled 'Featured Artist ' using TweetDeck, follow it here: @YoungThugWorld/featured-artist","[{'label': 'neutral', 'score': 0.8651773929595947}]"
8991,8991,2012-01-20 15:51:39+00:00,0,0,2,TweetDeck,NP - Who's on Top ft @MPAwicced n @Yungduke3,"[{'label': 'neutral', 'score': 0.8269442319869995}]"
8992,8992,2012-01-20 15:50:19+00:00,0,1,1,TweetDeck,"RT @YCAMB_SHANTE: @YoungThugWorld Wassup , What you Got Going On Favo. ""dis paper""","[{'label': 'neutral', 'score': 0.9497854709625244}]"
8993,8993,2012-01-20 15:46:29+00:00,0,0,0,TweetDeck,"""RT @TreanaTreana: @YoungThugWorld whazzam mf"" &gt;&gt;&gt;&gt; ""dis paper""","[{'label': 'neutral', 'score': 0.5697085857391357}]"
8994,8994,2012-01-20 15:44:42+00:00,0,0,0,TweetDeck,Whazzam World! #YoungThugWorld that is,"[{'label': 'neutral', 'score': 0.7346084117889404}]"
8995,8995,2012-01-20 15:43:16+00:00,4651,40,6076,TweetDeck,no homo,"[{'label': 'neutral', 'score': 0.6612162590026855}]"
8996,8996,2012-01-20 15:43:07+00:00,64,10,18,TweetDeck,I love my followers,"[{'label': 'positive', 'score': 0.9798880815505981}]"
8997,8997,2012-01-20 15:42:59+00:00,0,0,1,TweetDeck,I love my fans,"[{'label': 'positive', 'score': 0.9747223854064941}]"
8998,8998,2012-01-20 15:42:35+00:00,0,0,1,TweetDeck,@_BeautifulKarma Moning.... not being rude,"[{'label': 'neutral', 'score': 0.675754725933075}]"
8999,8999,2012-01-20 15:37:13+00:00,0,0,0,Twitter Web Client,Once Again #DoubleSalute The DJs... Give respekt where respekt is due!,"[{'label': 'positive', 'score': 0.91910719871521}]"
9000,9000,2012-01-20 15:29:05+00:00,0,0,0,Twitter Web Client,@RickeySmiley #nf,"[{'label': 'neutral', 'score': 0.9119002819061279}]"
9001,9001,2012-01-20 15:21:37+00:00,0,1,3,Twitter Web Client,Salute the DJs spinning my musik #RealDjs RT,"[{'label': 'positive', 'score': 0.7463154196739197}]"
9002,9002,2012-01-20 14:13:56+00:00,0,0,2,ReverbNation,"Added a new video: ""C.R.E. FT YOUNG THUG: EVERYWHERE I GO (OFFICIAL VIDEO)"" http://t.co/ZphNiyr7 #video","[{'label': 'neutral', 'score': 0.7200681567192078}]"
9003,9003,2012-01-20 14:10:44+00:00,0,0,0,ReverbNation,"Added a new video: ""The Music Connectz Mag Interviews Young Thug"" http://t.co/z0AVx9VY #video","[{'label': 'neutral', 'score': 0.8578128218650818}]"
9004,9004,2012-01-20 10:12:41+00:00,0,1,0,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/aPYOVY6g,"[{'label': 'neutral', 'score': 0.7146835923194885}]"
9005,9005,2012-01-20 07:02:17+00:00,0,1,0,Twitter for iPhone,“@TheRealCashOut: O yeah she leaving with me tonight”where u at,"[{'label': 'neutral', 'score': 0.8806861639022827}]"
9006,9006,2012-01-20 06:58:31+00:00,0,1,0,Twitter for iPhone,@1Jamaino hahaha“@RoccrewDaddyo: “@YEPhoeImTHESHIT: @RoccrewDaddyo @lick_my_pinky fuck this is den” #disdikk”,"[{'label': 'negative', 'score': 0.7359877824783325}]"
9007,9007,2012-01-20 06:53:52+00:00,0,0,0,Twitter for iPhone,“@BridgetAintShit: @RoccrewDaddyo lol so it's in the same spot??”try again mfer!!!,"[{'label': 'negative', 'score': 0.70753413438797}]"
9008,9008,2012-01-20 06:53:06+00:00,0,0,0,Twitter for iPhone,“@PrettyAxxPooh: @YoungThugWorld bro get off my tl”nope hahaha,"[{'label': 'negative', 'score': 0.5656237602233887}]"
9009,9009,2012-01-20 06:49:46+00:00,0,0,0,Twitter for iPhone,“@TudaAintShit: @YoungThugWorld wats up bastard”where u at,"[{'label': 'negative', 'score': 0.8472414612770081}]"
9010,9010,2012-01-20 06:47:38+00:00,0,0,0,Twitter for iPhone,#whatsshamman!!!!,"[{'label': 'neutral', 'score': 0.6485926508903503}]"
9011,9011,2012-01-20 06:46:58+00:00,0,0,0,Twitter for iPhone,“@RealWizKhalifa: Ya'll Niggas Just Scared”that's right too!!!,"[{'label': 'neutral', 'score': 0.5123525261878967}]"
9012,9012,2012-01-20 06:46:01+00:00,1,0,6,Twitter for iPhone,#nosleepgang Greg street lookin ass hoe!!!,"[{'label': 'negative', 'score': 0.9292231798171997}]"
9013,9013,2012-01-20 06:45:23+00:00,3,0,9,Twitter for iPhone,“@TudaAintShit: Dick so good make a female in a wheel chair walk”watkh out,"[{'label': 'neutral', 'score': 0.47965914011001587}]"
9014,9014,2012-01-20 06:44:31+00:00,0,0,0,Twitter for iPhone,“@FOREVER_KL: @RoccrewDaddyo man watch out”um serious!!!,"[{'label': 'neutral', 'score': 0.7466167211532593}]"
9015,9015,2012-01-20 06:39:46+00:00,1,4,1,Twitter for iPhone,“@FOREVER_KL: @YoungThugWorld what... I don't play the this dick game”I don't play any thing with see's in it!!! (get it)???,"[{'label': 'negative', 'score': 0.9062536954879761}]"
9016,9016,2012-01-20 06:39:02+00:00,0,0,0,Twitter for iPhone,“@FOREVER_KL: @YoungThugWorld of what????? Don't say this dick”this paper!!!! #newlingo!!!,"[{'label': 'negative', 'score': 0.8858816027641296}]"
9017,9017,2012-01-20 06:38:04+00:00,0,0,1,Twitter for iPhone,"“@FOREVER_KL: @YoungThugWorld yep, u?”guess what kendra","[{'label': 'neutral', 'score': 0.9247722625732422}]"
9018,9018,2012-01-20 06:36:07+00:00,0,0,0,Twitter for iPhone,"“@FOREVER_KL: @YoungThugWorld yep, u?”fukk no man um kinda gettin tired of this shit frfr!!!","[{'label': 'negative', 'score': 0.9314965605735779}]"
9019,9019,2012-01-20 06:35:14+00:00,3,0,8,Twitter for iPhone,“@FOREVER_KL: @YoungThugWorld what's up loser face”u ok???,"[{'label': 'negative', 'score': 0.7984647154808044}]"
9020,9020,2012-01-20 06:32:56+00:00,0,1,0,Twitter for iPhone,“@FOREVER_KL: @RoccrewDaddyo what poppin 🅱”that was me loser!!!,"[{'label': 'negative', 'score': 0.8888039588928223}]"
9021,9021,2012-01-20 06:14:15+00:00,1,0,3,TweetCaster for Android,I don't diskuss any business via twitter nor facebook youngthugworld@gmail.com or hml no hard feelings!,"[{'label': 'neutral', 'score': 0.6889421939849854}]"
9022,9022,2012-01-20 06:00:50+00:00,0,1,0,TweetCaster for Android,@The_RealBaM chk ur dm,"[{'label': 'neutral', 'score': 0.8876710534095764}]"
9023,9023,2012-01-20 05:23:38+00:00,0,0,16,Twitter Web Client,#ICFN2 via iTunes!!! http://t.co/7JI3fdgH,"[{'label': 'positive', 'score': 0.7408171892166138}]"
9024,9024,2012-01-20 05:22:26+00:00,0,0,2,Facebook,#ICFN2 via iTunes! http://t.co/s2513OV5,"[{'label': 'neutral', 'score': 0.6220474243164062}]"
9025,9025,2012-01-20 04:44:38+00:00,0,0,0,Twitter for iPhone,“@HakunamatataMe: @YoungThugWorld nothing.... you?”shit tex,"[{'label': 'negative', 'score': 0.652111291885376}]"
9026,9026,2012-01-20 04:36:00+00:00,0,0,0,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/On90AYj5,"[{'label': 'neutral', 'score': 0.7229940891265869}]"
9027,9027,2012-01-20 04:11:48+00:00,3,0,7,Twitter for iPhone,How komes gettin money never gets bored!!!!!,"[{'label': 'positive', 'score': 0.5903231501579285}]"
9028,9028,2012-01-20 04:11:01+00:00,0,0,0,Twitter for iPhone,@HakunamatataMe what up with u,"[{'label': 'negative', 'score': 0.7412618398666382}]"
9029,9029,2012-01-20 04:09:38+00:00,0,0,0,Twitter for iPhone,That boy @RealWizKhalifa Hit up frfr!!!,"[{'label': 'positive', 'score': 0.7367978692054749}]"
9030,9030,2012-01-20 04:00:46+00:00,18,1,25,Twitter for iPhone,I hate when girls say they don't need dudes!!! Asshole u need to get they minds right.,"[{'label': 'negative', 'score': 0.9218969941139221}]"
9031,9031,2012-01-20 03:57:34+00:00,0,0,2,Twitter for iPhone,I hate #teezers they should get dealt with!!!!,"[{'label': 'negative', 'score': 0.9475958347320557}]"
9032,9032,2012-01-20 03:47:30+00:00,0,0,2,Facebook,Thug's World... its the World,"[{'label': 'neutral', 'score': 0.7328614592552185}]"
9033,9033,2012-01-20 03:43:19+00:00,3,0,1,Twitter for iPhone,U they only liar I no lil nigga,"[{'label': 'negative', 'score': 0.7488652467727661}]"
9034,9034,2012-01-20 03:42:00+00:00,54,2,48,Twitter for iPhone,Thugger right now http://t.co/98Da1Zqj,"[{'label': 'neutral', 'score': 0.8360099792480469}]"
9035,9035,2012-01-20 03:38:53+00:00,0,0,0,Twitter for iPhone,Um ready!!!,"[{'label': 'positive', 'score': 0.7919756770133972}]"
9036,9036,2012-01-20 03:38:11+00:00,0,0,0,Twitter for iPhone,@RICHIE_RICH1029 pull up,"[{'label': 'neutral', 'score': 0.8364861607551575}]"
9037,9037,2012-01-20 03:24:00+00:00,0,0,0,Twitter for iPhone,@IamCEZYRACKS is so fukkin sexy af go follow her,"[{'label': 'positive', 'score': 0.9464820623397827}]"
9038,9038,2012-01-20 02:04:11+00:00,0,1,0,Twitter for iPhone,shout out to @TreanaTreana everyone go follow her please!!!!,"[{'label': 'positive', 'score': 0.959611713886261}]"
9039,9039,2012-01-20 01:36:03+00:00,0,0,0,Twitter for iPhone,“@_CuteLilNympho: Typo UMMA EAT YOU ALIVE @YoungThugWorld”dam u,"[{'label': 'neutral', 'score': 0.526990532875061}]"
9040,9040,2012-01-20 01:20:26+00:00,0,0,0,Twitter for iPhone,“@IamDelissia: @YoungThugWorld so damn lame out chea lol”dam u,"[{'label': 'negative', 'score': 0.9145233631134033}]"
9041,9041,2012-01-20 01:12:46+00:00,0,1,2,TweetCaster for Android,#Howboutdat Salute RT @The_RealBaM: Bout to drop #twitter song by @YoungThugWorld on real 92.7 radio in Albany leggo,"[{'label': 'neutral', 'score': 0.5672733187675476}]"
9042,9042,2012-01-19 22:36:46+00:00,0,0,1,TweetDeck,RT @skypadwar @skypadwar @bobbyexpress In Detroit at 97.9 radio station #TwitterSong going crazy @YoungThugWorld,"[{'label': 'neutral', 'score': 0.6589740514755249}]"
9043,9043,2012-01-19 21:58:21+00:00,0,0,1,Twitter for iPhone,@Kartel_DK gone guard my body,"[{'label': 'neutral', 'score': 0.7463805675506592}]"
9044,9044,2012-01-19 21:08:59+00:00,0,0,1,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/D3kr7IoH,"[{'label': 'neutral', 'score': 0.7318306565284729}]"
9045,9045,2012-01-19 19:49:08+00:00,0,2,3,Twitter for iPhone,Everybody who fu5k wit me I need y'all to go follow my yung nigga @RoccrewDaddyo he ki5kin shit rite now!!,"[{'label': 'neutral', 'score': 0.4837348759174347}]"
9046,9046,2012-01-19 19:46:52+00:00,0,0,2,Twitter for iPhone,@BoyohBoy_ @RoccrewDaddyo &me http://t.co/5KHp3LQr,"[{'label': 'neutral', 'score': 0.8830840587615967}]"
9047,9047,2012-01-19 19:11:27+00:00,0,1,0,Twitter for iPhone,“@RoccrewDaddyo: Me @boyohboy & @YoungThugWorld boolin http://t.co/nEucLeoR”my nigga home,"[{'label': 'neutral', 'score': 0.7405585050582886}]"
9048,9048,2012-01-19 19:02:15+00:00,0,0,0,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/nbD65LoJ,"[{'label': 'neutral', 'score': 0.7444165945053101}]"
9049,9049,2012-01-19 18:28:24+00:00,0,3,1,Twitter for iPhone,On the way to Lenox wit @BoyohBoy_,"[{'label': 'neutral', 'score': 0.7194375991821289}]"
